Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),671,Maté,2010,2010,USD,338.036903,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),671,Maté,2011,2011,USD,404.661465,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),671,Maté,2012,2012,USD,353.132954,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),671,Maté,2013,2013,USD,272.151817,C,Calculated
QV,Value of Agricultural Production,21,Brazil,57,Gross Production Value (current million US$),671,Maté,2014,2014,USD,379.61289,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1961,1961,USD,20.671643,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1962,1962,USD,21.359086,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1963,1963,USD,19.635769,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1964,1964,USD,20.062712,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1965,1965,USD,19.364748,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1966,1966,USD,19.287651,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1967,1967,USD,16.716571,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1968,1968,USD,15.273852,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1969,1969,USD,15.786215,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1970,1970,USD,17.815726,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1971,1971,USD,16.628168,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1972,1972,USD,16.487319,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1973,1973,USD,16.375362,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1974,1974,USD,13.525254,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1975,1975,USD,14.859942,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1976,1976,USD,13.588534,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1977,1977,USD,14.869206,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1978,1978,USD,13.422405,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1979,1979,USD,13.195351,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1980,1980,USD,16.487947,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1981,1981,USD,15.997096,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1982,1982,USD,15.525558,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1983,1983,USD,19.07834,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1984,1984,USD,20.202932,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1985,1985,USD,21.69684,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1986,1986,USD,25.401462,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1987,1987,USD,31.978803,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1988,1988,USD,32.844937,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1989,1989,USD,29.971119,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1990,1990,USD,23.093552,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1991,1991,USD,26.133342,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1992,1992,USD,22.920985,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1993,1993,USD,35.697086,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1994,1994,USD,34.9181,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1995,1995,USD,38.818057,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1996,1996,USD,33.69317,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1997,1997,USD,48.257126,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1998,1998,USD,66.645354,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,1999,1999,USD,72.648622,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,2000,2000,USD,81.968511,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,2001,2001,USD,101.399365,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,2002,2002,USD,80.634922,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,2003,2003,USD,78.778293,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,2004,2004,USD,63.324023,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,2005,2005,USD,67.4771,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,2006,2006,USD,68.223426,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,2007,2007,USD,68.850101,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,2008,2008,USD,68.261739,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,2009,2009,USD,69.580568,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,2010,2010,USD,94.615069,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,2011,2011,USD,69.660492,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,2012,2012,USD,80.592526,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,2013,2013,USD,80.93719,C,Calculated
QV,Value of Agricultural Production,21,Brazil,58,Gross Production Value (constant 2004-2006 million US$),671,Maté,2014,2014,USD,94.615069,C,Calculated
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1961,1961,1000 Int. $,3690230.17449,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1962,1962,1000 Int. $,3652832.017189,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1963,1963,1000 Int. $,3664372.060441,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1964,1964,1000 Int. $,3877450.758946,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1965,1965,1000 Int. $,4047343.853299,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1966,1966,1000 Int. $,3922910.819039,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1967,1967,1000 Int. $,4062916.453915,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1968,1968,1000 Int. $,4577159.141733,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1969,1969,1000 Int. $,4932773.883728,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1970,1970,1000 Int. $,4975912.459626,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1971,1971,1000 Int. $,4843419.810641,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1972,1972,1000 Int. $,5652776.351014,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1973,1973,1000 Int. $,5946711.160999,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1974,1974,1000 Int. $,5469031.543314,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1975,1975,1000 Int. $,5808449.785697,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1976,1976,1000 Int. $,6373139.335836,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1977,1977,1000 Int. $,6585104.54066,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1978,1978,1000 Int. $,6879381.644701,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1979,1979,1000 Int. $,7072754.83451,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1980,1980,1000 Int. $,7677182.781797,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1981,1981,1000 Int. $,8089096.02036,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1982,1982,1000 Int. $,8229877.992879,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1983,1983,1000 Int. $,8764919.636162,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1984,1984,1000 Int. $,9222184.679875,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1985,1985,1000 Int. $,9392331.914279,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1986,1986,1000 Int. $,9709994.80874,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1987,1987,1000 Int. $,9959159.473855,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1988,1988,1000 Int. $,10939665.137664,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1989,1989,1000 Int. $,11341810.597713,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1990,1990,1000 Int. $,11071095.502954,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1991,1991,1000 Int. $,12174627.10559,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1992,1992,1000 Int. $,12730105.782086,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1993,1993,1000 Int. $,12948913.072564,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1994,1994,1000 Int. $,13720753.681045,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1995,1995,1000 Int. $,15202480.057769,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1996,1996,1000 Int. $,16679566.842823,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1997,1997,1000 Int. $,15962180.658193,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1998,1998,1000 Int. $,15633231.055521,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1999,1999,1000 Int. $,17317644.264144,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",2000,2000,1000 Int. $,17738260.544675,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",2001,2001,1000 Int. $,18428160.809301,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",2002,2002,1000 Int. $,19263058.659852,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",2003,2003,1000 Int. $,19535795.477916,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",2004,2004,1000 Int. $,21012850.378629,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",2005,2005,1000 Int. $,23275611.937373,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",2006,2006,1000 Int. $,24526699.663978,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",2007,2007,1000 Int. $,25385287.307,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",2008,2008,1000 Int. $,24589879.170326,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",2009,2009,1000 Int. $,24428158.167892,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",2010,2010,1000 Int. $,25192913.966684,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",2011,2011,1000 Int. $,24637779.764253,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",2012,2012,1000 Int. $,25458017.992832,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",2013,2013,1000 Int. $,26562290.509968,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,152,Gross Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",2014,2014,1000 Int. $,25552696.089018,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1961,1961,1000 Int. $,3690230.17449,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1962,1962,1000 Int. $,3652832.017189,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1963,1963,1000 Int. $,3664372.060441,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1964,1964,1000 Int. $,3877450.758946,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1965,1965,1000 Int. $,4047343.853299,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1966,1966,1000 Int. $,3922910.819039,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1967,1967,1000 Int. $,4062916.453915,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1968,1968,1000 Int. $,4577159.141733,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1969,1969,1000 Int. $,4932773.883728,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1970,1970,1000 Int. $,4975912.459626,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1971,1971,1000 Int. $,4843419.810641,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1972,1972,1000 Int. $,5652776.351014,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1973,1973,1000 Int. $,5946711.160999,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1974,1974,1000 Int. $,5469031.543314,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1975,1975,1000 Int. $,5808449.785697,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1976,1976,1000 Int. $,6373139.335836,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1977,1977,1000 Int. $,6585104.54066,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1978,1978,1000 Int. $,6879381.644701,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1979,1979,1000 Int. $,7072754.83451,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1980,1980,1000 Int. $,7677182.781797,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1981,1981,1000 Int. $,8089096.02036,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1982,1982,1000 Int. $,8229877.992879,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1983,1983,1000 Int. $,8764919.636162,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1984,1984,1000 Int. $,9222184.679875,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1985,1985,1000 Int. $,9392331.914279,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1986,1986,1000 Int. $,9709994.80874,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1987,1987,1000 Int. $,9959159.473855,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1988,1988,1000 Int. $,10939665.137664,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1989,1989,1000 Int. $,11341810.597713,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1990,1990,1000 Int. $,11071095.502954,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1991,1991,1000 Int. $,12174627.10559,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1992,1992,1000 Int. $,12730105.782086,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1993,1993,1000 Int. $,12948913.072564,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1994,1994,1000 Int. $,13720753.681045,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1995,1995,1000 Int. $,15202480.057769,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1996,1996,1000 Int. $,16679566.842823,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1997,1997,1000 Int. $,15962180.658193,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1998,1998,1000 Int. $,15633231.055521,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",1999,1999,1000 Int. $,17317644.264144,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",2000,2000,1000 Int. $,17738260.544675,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",2001,2001,1000 Int. $,18428160.809301,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",2002,2002,1000 Int. $,19263058.659852,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",2003,2003,1000 Int. $,19535795.477916,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",2004,2004,1000 Int. $,21012850.378629,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",2005,2005,1000 Int. $,23275611.937373,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",2006,2006,1000 Int. $,24526699.663978,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",2007,2007,1000 Int. $,25385287.307,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",2008,2008,1000 Int. $,24589879.170326,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",2009,2009,1000 Int. $,24428158.167892,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",2010,2010,1000 Int. $,25192913.966684,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",2011,2011,1000 Int. $,24637779.764253,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",2012,2012,1000 Int. $,25458017.992832,*,Unofficial figure
QV,Value of Agricultural Production,21,Brazil,154,Net Production Value (constant 2004-2006 1000 I$),944,"Meat indigenous, cattle",2013,2013,1000 Int. $,26562290.509968,*,Unofficial figure
